B40,FCV,IDA,Number of Records,B40_T60,T60,code,Countryname,Datetime,Filename,incomegroup,Maxyear,nWLD,Np190,Np320,Np550,P190,P320,P550,Precase,Region,Survname,Welftype,Year
0.50547,0,0,1,1.022122015,0.49453,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9835688,0.9781097,0.944269,0.0164311,0.0218903,0.055731,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.4853597,0,0,1,0.943104728,0.5146403,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9995672,0.9979818,0.9951823,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.5116173,0,0,1,1.047574576,0.4883827,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9814281,0.9726656,0.9191444,,0.0273344,0.0808556,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.266934,0,0,1,0.364133652,0.733066,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9944285,0.991029,0.9843872,,0.008971,0.0156128,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.3473124,0,0,1,0.532126549,0.6526876,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9884281,0.9835669,0.9613802,0.0115719,0.016433,0.0386198,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.2739085,0,0,1,0.377236891,0.7260915,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9971395,0.9932826,0.9841121,,,0.0158878,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.3914069,0,0,1,0.643133976,0.6085931,LTU,Lithuania,24may2020 10:18:14,LTU_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9907473,0.986461,0.9619642,0.0092527,0.0135389,0.0380357,GEN:        male,ECA,EU-SILC,Unknown,2017
0.6106859,0,0,1,1.568620042,0.3893141,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.998827,0.998827,0.9972918,,,,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
,0,0,1,,,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.3826102,0,0,1,0.619722257,0.6173898,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9968929,0.9948371,0.9920387,,,0.0079613,GEN:        male,ECA,EU-SILC,Unknown,2017
0.4296594,0,0,1,0.753338268,0.5703406,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9974687,0.995895,0.9935838,,,,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.3527085,0,0,1,0.544899098,0.6472914,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9970016,0.9958973,0.9929231,,,0.0070769,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.1774511,0,0,1,0.215733192,0.8225489,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.998012,0.9968947,0.9960564,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.3930378,0,0,1,0.647549057,0.6069622,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9968485,0.993968,0.9911251,,,,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.4146961,0,0,1,0.708514279,0.5853038,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9977466,0.9970953,0.9948047,,,,GEN:      female,ECA,EU-SILC,Unknown,2017
0.4966862,0,0,1,0.986832072,0.5033138,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9962309,0.9962309,0.9933277,,,,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.4031593,0,0,1,0.675488954,0.5968407,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9968448,0.9951464,0.9920084,,,0.0079916,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.2129181,0,0,1,0.270515779,0.787082,LUX,Luxembourg,24may2020 10:18:14,LUX_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9986743,0.9986743,0.9960527,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.4568316,0,0,1,0.841049663,0.5431684,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9923053,0.9836225,0.9599989,,0.0163775,0.0400011,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.3555455,0,0,1,0.551699926,0.6444545,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9943407,0.9872424,0.973624,0.0056593,0.0127576,0.026376,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.4781554,0,0,1,0.916279291,0.5218446,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9896156,0.9801807,0.9581262,0.0103844,0.0198193,0.0418737,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.7518802,0,0,1,3.030311164,0.2481198,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,0.9932019,0.9478978,0,0.0067981,0.0521022,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.3335532,0,0,1,0.500494863,0.6664468,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.990099,0.9806536,0.959841,0.009901,0.0193464,0.0401591,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.2338152,0,0,1,0.305168153,0.7661848,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9970434,0.9936175,0.9860522,0.0029566,0.0063825,0.0139479,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.4161972,0,0,1,0.712907167,0.5838028,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9928961,0.9859799,0.966965,0.0071039,0.0140201,0.033035,GEN:      female,ECA,EU-SILC,Unknown,2017
0.3783381,0,0,1,0.608591422,0.6216619,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.991987,0.9837844,0.9652432,0.008013,0.0162156,0.0347569,GEN:        male,ECA,EU-SILC,Unknown,2017
0.5557646,0,0,1,1.251058785,0.4442354,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9998003,0.9989951,0.9897182,,,0.0102818,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.4720046,0,0,1,0.893955725,0.5279955,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.989338,0.9811445,0.9536045,0.010662,0.0188555,0.0463955,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.8289618,0,0,1,4.846649957,0.1710381,LVA,Latvia,24may2020 10:18:14,LVA_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9817176,0.9817176,0.9459962,0.0182823,0.0182823,0.0540038,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.3740329,0,0,1,0.597528049,0.6259671,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9919475,0.9359679,0.7216373,0.0080525,0.0640322,0.2783627,AGE:     15 - 64,MNA,ENCDM,CONS,2013
0.2674128,0,0,1,0.365025215,0.7325872,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9963838,0.9655776,0.8139172,0.0036162,0.0344224,0.1860828,EDU:   secondary,MNA,ENCDM,CONS,2013
0.6020542,0,0,1,1.512905024,0.3979458,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9804281,0.8531859,0.5106757,0.0195719,0.1468141,0.4893243,RUR:       rural,MNA,ENCDM,CONS,2013
0.1169105,0,0,1,0.132388069,0.8830894,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9992894,0.9906375,0.9289171,,0.0093625,0.071083,EDU:     teriary,MNA,ENCDM,CONS,2013
0.4770874,0,0,1,0.912365470,0.5229126,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9878793,0.9030464,0.6311232,0.0121207,0.0969536,0.3688768,EDU: no eduation,MNA,ENCDM,CONS,2013
0.3235988,0,0,1,0.478412445,0.6764013,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9940563,0.943276,0.7556031,,0.0567239,0.2443969,AGE:    above 64,MNA,ENCDM,CONS,2013
0.4042676,0,0,1,0.678606032,0.5957324,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9915965,0.9368307,0.6980817,0.0084035,0.0631693,0.3019183,EDU:     primary,MNA,ENCDM,CONS,2013
0.4796179,0,0,1,0.921664869,0.5203821,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9871935,0.9004534,0.6277876,0.0128065,0.0995466,0.3722124,AGE:      0 - 14,MNA,ENCDM,CONS,2013
0.4028162,0,0,1,0.674526335,0.5971838,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9905254,0.9261097,0.6953686,0.0094746,0.0738903,0.3046314,GEN:        male,MNA,ENCDM,CONS,2013
0.2651466,0,0,1,0.360815640,0.7348534,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9976688,0.9756183,0.8227851,0.0023312,0.0243817,0.1772149,RUR:       urban,MNA,ENCDM,CONS,2013
0.3973058,0,0,1,0.659216233,0.6026942,MAR,Morocco,24may2020 10:18:14,MAR_2013_ENCDM_V01_M_V03_A_GMD_ALL.DTA,Lower-middle income,2013,1,0.9909996,0.9270951,0.7002391,0.0090004,0.0729049,0.2997609,GEN:      female,MNA,ENCDM,CONS,2013
0.4145922,0,1,1,0.708210926,0.5854078,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9997312,0.9893764,0.861795,,0.0106237,0.138205,GEN:        male,ECA,HBS,CONS,2018
0.6125816,0,1,1,1.581188710,0.3874184,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9978043,0.9753122,0.7419078,,,0.2580923,EDU:     primary,ECA,HBS,CONS,2018
0.3829409,0,1,1,0.620590313,0.6170591,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,1,0.9943216,0.9005685,,,0.0994315,AGE:    above 64,ECA,HBS,CONS,2018
0.5164137,0,1,1,1.067883230,0.4835863,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9996462,0.9860067,0.7981769,,0.0139933,0.201823,AGE:      0 - 14,ECA,HBS,CONS,2018
0.3878394,0,1,1,0.633558253,0.6121606,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.999889,0.9920098,0.8796765,,0.0079902,0.1203235,GEN:      female,ECA,HBS,CONS,2018
,0,1,1,,,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,,,,,,,EDU: no eduation,ECA,HBS,CONS,2018
0.3734458,0,1,1,0.596031117,0.6265542,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9998054,0.9910018,0.8823443,,0.0089982,0.1176557,AGE:     15 - 64,ECA,HBS,CONS,2018
0.2610328,0,1,1,0.353240036,0.7389672,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,1,0.9974787,0.9389455,,,0.0610545,RUR:       urban,ECA,HBS,CONS,2018
0.5079712,0,1,1,1.032401355,0.4920288,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9996758,0.9856389,0.8192028,,0.0143612,0.1807972,RUR:       rural,ECA,HBS,CONS,2018
0.4729027,0,1,1,0.897183100,0.5270972,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9998234,0.9886965,0.8424122,,0.0113035,0.1575878,EDU:   secondary,ECA,HBS,CONS,2018
0.2818291,0,1,1,0.392426286,0.7181708,MDA,Moldova,24may2020 10:18:14,MDA_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,1,0.995522,0.9305774,,,0.0694226,EDU:     teriary,ECA,HBS,CONS,2018
0.4584326,0,1,1,0.846492237,0.5415674,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.1489924,0.0447376,0.0101299,0.8510076,0.9552624,0.9898701,RUR:       rural,SSA,ENSOMD,CONS,2012
0.3074197,0,1,1,0.443875894,0.6925803,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.2791563,0.1109239,0.0424347,0.7208437,0.8890761,0.9575653,AGE:    above 64,SSA,ENSOMD,CONS,2012
0.3960026,0,1,1,0.655636266,0.6039974,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.2249798,0.0906668,0.026932,0.7750202,0.9093332,0.973068,GEN:        male,SSA,ENSOMD,CONS,2012
0.1833169,0,1,1,0.224465157,0.8166831,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.4647837,0.2074362,0.058153,0.5352163,0.7925637,0.941847,EDU:   secondary,SSA,ENSOMD,CONS,2012
0.4039179,0,1,1,0.677621254,0.5960821,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.2267211,0.0913382,0.0272279,0.7732789,0.9086618,0.9727721,GEN:      female,SSA,ENSOMD,CONS,2012
,0,1,1,,0.9851194,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.8972558,0.7774988,0.3735488,0.1027441,0.2225012,0.6264512,EDU:     teriary,SSA,ENSOMD,CONS,2012
0.5277815,0,1,1,1.117663751,0.4722185,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,,,,0.949927,0.978028,1,EDU:     primary,SSA,ENSOMD,CONS,2012
0.535211,0,1,1,1.151513665,0.4647891,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.1104651,0.0196807,0.0027888,0.8895349,0.9803193,0.9972112,EDU: no eduation,SSA,ENSOMD,CONS,2012
0.4813479,0,1,1,0.928074715,0.5186521,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.1564396,0.0533129,0.0130246,0.8435604,0.946687,0.9869754,AGE:      0 - 14,SSA,ENSOMD,CONS,2012
0.3299246,0,1,1,0.492369366,0.6700754,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.2869736,0.1246834,0.0391974,0.7130264,0.8753166,0.9608026,AGE:     15 - 64,SSA,ENSOMD,CONS,2012
0.1135966,0,1,1,0.128154517,0.8864034,MDG,Madagascar,24may2020 10:18:14,MDG_2012_ENSOMD_V01_M_V05_A_GMD_ALL.DTA,Low income,2012,1,0.6025213,0.317732,0.1101482,0.3974787,0.682268,0.8898518,RUR:       urban,SSA,ENSOMD,CONS,2012
0.4236438,0,1,1,0.735038159,0.5763562,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,1,0.9761571,,,0.0238429,EDU:     primary,SAR,HIES,EXP,2016
0.4009177,0,1,1,0.669219738,0.5990823,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.998126,0.9642281,,0.0018741,0.0357719,GEN:      female,SAR,HIES,EXP,2016
0.3989737,0,1,1,0.663820701,0.6010263,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.9985564,0.9673006,,,0.0326994,GEN:        male,SAR,HIES,EXP,2016
0.3712486,0,1,1,0.590453715,0.6287514,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.998341,0.9693534,,0.001659,0.0306466,AGE:     15 - 64,SAR,HIES,EXP,2016
0.3969009,0,1,1,0.658102401,0.603099,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.9991285,0.9714574,,,0.0285426,AGE:    above 64,SAR,HIES,EXP,2016
0.3391937,0,1,1,0.513302686,0.6608064,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.9984016,0.9719911,,,0.0280088,EDU:   secondary,SAR,HIES,EXP,2016
0.3734799,0,1,1,0.596118081,0.62652,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,1,0.9773985,,,,EDU:     teriary,SAR,HIES,EXP,2016
0.5797811,0,1,1,1.379711769,0.420219,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.9971305,0.9460955,,0.0028695,0.0539045,RUR:       rural,SAR,HIES,EXP,2016
0.4977047,0,1,1,0.990860755,0.5022953,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.9960009,0.9495987,,,0.0504013,EDU: no eduation,SAR,HIES,EXP,2016
0.4662284,0,1,1,0.873460484,0.5337716,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,0.9981334,0.9560741,,,0.043926,AGE:      0 - 14,SAR,HIES,EXP,2016
0.15048,0,1,1,0.177135323,0.84952,MDV,Maldives,24may2020 10:18:14,MDV_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,1,1,0.9929068,,,,RUR:       urban,SAR,HIES,EXP,2016
0.3776108,0,0,1,0.606711685,0.6223892,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9879296,0.9512683,0.8028449,0.0120704,0.0487317,0.1971551,EDU:   secondary,LAC,ENIGHNS,INC,2018
0.3456346,0,0,1,0.528198160,0.6543654,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9864658,0.9460557,0.8079666,0.0135342,0.0539443,0.1920334,AGE:    above 64,LAC,ENIGHNS,INC,2018
0.6011698,0,0,1,1.507332694,0.3988302,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9520001,0.8442475,0.5977368,0.0479998,0.1557525,0.4022632,RUR:       rural,LAC,ENIGHNS,INC,2018
0.3928206,0,0,1,0.646959696,0.6071794,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9826878,0.9354805,0.776834,0.0173122,0.0645194,0.223166,GEN:        male,LAC,ENIGHNS,INC,2018
0.604323,0,0,1,1.527313945,0.395677,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9505746,0.846355,0.5982738,0.0494254,0.153645,0.4017262,EDU: no eduation,LAC,ENIGHNS,INC,2018
0.5456647,0,0,1,1.201017618,0.4543353,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9717897,0.8961868,0.6633378,0.0282103,0.1038132,0.3366622,AGE:      0 - 14,LAC,ENIGHNS,INC,2018
0.4067506,0,0,1,0.685631709,0.5932494,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9826775,0.9349385,0.769361,0.0173225,0.0650615,0.2306391,GEN:      female,LAC,ENIGHNS,INC,2018
0.335589,0,0,1,0.505092404,0.6644111,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9925032,0.9643143,0.8290861,0.0074968,0.0356856,0.1709139,RUR:       urban,LAC,ENIGHNS,INC,2018
0.5046021,0,0,1,1.018579409,0.4953979,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9730377,0.9013763,0.6920103,0.0269623,0.0986237,0.3079897,EDU:     primary,LAC,ENIGHNS,INC,2018
0.3494507,0,0,1,0.537162518,0.6505493,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.986496,0.9491979,0.8117688,0.013504,0.0508021,0.1882312,AGE:     15 - 64,LAC,ENIGHNS,INC,2018
0.1120014,0,0,1,0.126127902,0.8879986,MEX,Mexico,24may2020 10:18:14,MEX_2018_ENIGHNS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9982903,0.9931374,0.9569658,0.0017097,0.0068626,0.0430342,EDU:     teriary,LAC,ENIGHNS,INC,2018
0.1341245,0,0,1,0.154900445,0.8658755,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.994099,0.9782414,0.9463109,,0.0217585,0.0536891,EDU:     teriary,ECA,SILC-C,INC,2016
0.3218768,0,0,1,0.474658292,0.6781232,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9715901,0.9268734,0.8344767,0.0284099,0.0731266,0.1655233,RUR:       urban,ECA,SILC-C,INC,2016
0.3948811,0,0,1,0.652567785,0.6051189,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9541295,0.902307,0.7844408,0.0458705,0.097693,0.2155592,GEN:      female,ECA,SILC-C,INC,2016
0.5378081,0,0,1,1.163603473,0.4621919,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9326749,0.8479496,0.6757386,0.0673251,0.1520504,0.3242614,EDU:     primary,ECA,SILC-C,INC,2016
0.3852108,0,0,1,0.626573791,0.6147892,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9640234,0.9181514,0.7995938,0.0359766,0.0818486,0.2004062,EDU:   secondary,ECA,SILC-C,INC,2016
0.3824465,0,0,1,0.619292903,0.6175535,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9604443,0.9114301,0.7953009,0.0395557,0.0885699,0.2046991,AGE:     15 - 64,ECA,SILC-C,INC,2016
0.2654154,0,0,1,0.361313591,0.7345846,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9814019,0.9563226,0.8795341,0.0185981,0.0436774,0.1204659,AGE:    above 64,ECA,SILC-C,INC,2016
0.486001,0,0,1,0.945529261,0.5139989,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9398653,0.8782282,0.7290503,0.0601347,0.1217718,0.2709497,RUR:       rural,ECA,SILC-C,INC,2016
0.5612525,0,0,1,1.279215266,0.4387475,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9246233,0.8377063,0.678625,0.0753767,0.1622937,0.321375,AGE:      0 - 14,ECA,SILC-C,INC,2016
0.6517266,0,0,1,1.871307427,0.3482734,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.8752167,0.7797839,0.6057714,0.1247833,0.2202161,0.3942286,EDU: no eduation,ECA,SILC-C,INC,2016
0.4044172,0,0,1,0.679027668,0.5955828,MKD,North Macedonia,24may2020 10:18:14,MKD_2017_SILC-C_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2016,1,0.9592578,0.9055594,0.7856792,0.0407422,0.0944406,0.2143208,GEN:        male,ECA,SILC-C,INC,2016
