countrycode,year,percentile_value,coverage,percentile,datatype,decile_within_percentile,countryname,region
MDA,2002,2.99727,N,40,consumption,4,Moldova,ECA
ARM,2002,3.040058,N,40,consumption,4,Armenia,ECA
PHL,2002,3.097473,N,40,consumption,4,Philippines,EAP
NIC,2002,3.13366,N,40,consumption,4,Nicaragua,LAC
HND,2002,3.139984,N,40,income,4,Honduras,LAC
BWA,2002,3.19323,N,40,consumption,5,Botswana,SSA
CPV,2002,3.319791,N,40,consumption,5,Cabo Verde,SSA
LKA,2002,3.34456,N,40,consumption,5,Sri Lanka,SAS
BOL,2002,3.365458,N,40,income,5,Bolivia,LAC
COM,2002,3.372461,N,40,consumption,5,Comoros,SSA
ZWE,2002,3.491229,N,40,consumption,5,Zimbabwe,SSA
KIR,2002,3.588231,N,40,consumption,5,Kiribati,EAP
MNG,2002,3.675594,N,40,consumption,5,Mongolia,EAP
ECU,2002,3.704023,N,40,income,5,Ecuador,LAC
MDV,2002,3.73728,N,40,consumption,5,Maldives,SAS
VEN,2002,3.750602,N,40,income,5,Venezuela,LAC
GEO,2002,3.818653,N,40,consumption,5,Georgia,ECA
EGY,2002,3.861091,N,40,consumption,5,Egypt,MNA
COL,2002,4.002444,N,40,income,5,Colombia,LAC
MAR,2002,4.096162,N,40,consumption,5,Morocco,MNA
XKX,2002,4.099797,N,40,consumption,5,Kosovo,ECA
CHN,2002,4.103408,U,40,consumption,5,China,EAP
KAZ,2002,4.114197,N,40,consumption,6,Kazakhstan,ECA
IRQ,2002,4.175343,N,40,consumption,6,Iraq,MNA
PER,2002,4.190195,N,40,income,6,Peru,LAC
YEM,2002,4.213898,N,40,consumption,6,Yemen,MNA
GAB,2002,4.225011,N,40,consumption,6,Gabon,SSA
ARG,2002,4.281588,U,40,income,6,Argentina,LAC
FSM,2002,4.39424,N,40,consumption,6,Micronesia,EAP
DZA,2002,4.397035,N,40,consumption,6,Algeria,MNA
ROU,2002,4.530832,N,40,consumption,6,Romania,ECA
SYR,2002,4.609006,N,40,consumption,6,Syrian Arab Republic,MNA
SLV,2002,4.649506,N,40,income,6,El Salvador,LAC
TUN,2002,4.701884,N,40,consumption,6,Tunisia,MNA
PRY,2002,4.753032,N,40,income,6,Paraguay,LAC
GUY,2002,4.822339,N,40,income,6,Guyana,LAC
ALB,2002,4.854137,N,40,consumption,6,Albania,ECA
GTM,2002,4.896243,N,40,income,6,Guatemala,LAC
BLZ,2002,4.945379,N,40,income,6,Belize,LAC
MEX,2002,5.181903,N,40,consumption,7,Mexico,LAC
UKR,2002,5.262333,N,40,consumption,7,Ukraine,ECA
FJI,2002,5.300233,N,40,consumption,7,Fiji,EAP
BLR,2002,5.306418,N,40,consumption,7,Belarus,ECA
TUV,2002,5.381739,N,40,consumption,7,Tuvalu,EAP
BRA,2002,5.454907,N,40,income,7,Brazil,LAC
THA,2002,5.527599,N,40,consumption,7,Thailand,EAP
WSM,2002,5.772088,N,40,consumption,7,Samoa,EAP
PAN,2002,5.890064,N,40,income,7,Panama,LAC
JOR,2002,5.920583,N,40,consumption,7,Jordan,MNA
PSE,2002,5.926461,N,40,consumption,7,West Bank and Gaza,MNA
TUR,2002,6.165256,N,40,consumption,7,Turkey,ECA
MUS,2002,6.184397,N,40,consumption,7,Mauritius,SSA
JAM,2002,6.252316,N,40,consumption,7,Jamaica,LAC
TON,2002,6.896456,N,40,consumption,7,Tonga,EAP
CHL,2002,6.915504,N,40,income,7,Chile,LAC
AZE,2002,6.948204,N,40,consumption,7,Azerbaijan,ECA
DOM,2002,6.959181,N,40,income,8,Dominican Republic,LAC
RUS,2002,7.028766,N,40,consumption,8,Russian Federation,ECA
IRN,2002,7.109414,N,40,consumption,8,Iran,MNA
MKD,2002,7.250486,N,40,consumption,8,North Macedonia,ECA
LTU,2002,7.349494,N,40,consumption,8,Lithuania,ECA
EST,2002,7.667836,N,40,consumption,8,Estonia,ECA
BGR,2002,7.770927,N,40,consumption,8,Bulgaria,ECA
CRI,2002,8.319181,N,40,income,8,Costa Rica,LAC
MNE,2002,8.518063,N,40,consumption,8,Montenegro,ECA
MYS,2002,8.61012,N,40,income,8,Malaysia,EAP
LVA,2002,8.814368,N,40,consumption,8,Latvia,ECA
POL,2002,9.280901,N,40,consumption,8,Poland,ECA
SRB,2002,9.823077,N,40,consumption,8,Serbia,ECA
SYC,2002,10.61661,N,40,consumption,8,Seychelles,SSA
URY,2002,10.7929,N,40,income,8,Uruguay,LAC
TTO,2002,10.86147,N,40,income,8,Trinidad and Tobago,LAC
BIH,2002,10.937,N,40,consumption,8,Bosnia and Herzegovina,ECA
HUN,2002,11.6205,N,40,consumption,9,Hungary,ECA
SVK,2002,13.30175,N,40,income,9,Slovak Republic,ECA
LBN,2002,14.887,N,40,consumption,9,Lebanon,MNA
HRV,2002,16.78925,N,40,consumption,9,Croatia,ECA
CZE,2002,17.69498,N,40,income,9,Czech Republic,ECA
ISR,2002,17.77293,N,40,income,9,Israel,OHI
PRT,2002,17.90201,N,40,income,9,Portugal,OHI
SVN,2002,18.57037,N,40,consumption,9,Slovenia,ECA
GRC,2002,20.78406,N,40,income,9,Greece,OHI
MLT,2002,23.00674,N,40,income,9,Malta,OHI
KOR,2002,25.06733,N,40,income,9,Korea,OHI
ESP,2002,25.83291,N,40,income,9,Spain,OHI
AUS,2002,27.25259,N,40,income,9,Australia,OHI
CYP,2002,27.89821,N,40,income,9,Cyprus,OHI
GBR,2002,28.10662,N,40,income,9,United Kingdom,OHI
JPN,2002,28.1981,N,40,income,9,Japan,OHI
ITA,2002,28.48908,N,40,income,9,Italy,OHI
IRL,2002,30.03337,N,40,income,10,Ireland,OHI
FRA,2002,31.18253,N,40,income,10,France,OHI
FIN,2002,31.53408,N,40,income,10,Finland,OHI
SWE,2002,32.06042,N,40,income,10,Sweden,OHI
ISL,2002,33.89455,N,40,income,10,Iceland,OHI
TWN,2002,34.06697,N,40,income,10,,
BEL,2002,35.14103,N,40,income,10,Belgium,OHI
CAN,2002,35.28652,N,40,income,10,Canada,OHI
NLD,2002,36.4287,N,40,income,10,Netherlands,OHI
AUT,2002,37.06731,N,40,income,10,Austria,OHI
DEU,2002,37.530029999999996,N,40,income,10,Germany,OHI
NOR,2002,38.70412,N,40,income,10,Norway,OHI
DNK,2002,38.83608,N,40,income,10,Denmark,OHI
USA,2002,40.98474,N,40,income,10,United States,OHI
CHE,2002,45.86429,N,40,income,10,Switzerland,OHI
LUX,2002,50.61555,N,40,income,10,Luxembourg,OHI
ARE,2002,154.0979,N,40,income,10,,
COD,2002,0.4865366,N,50,consumption,1,Congo,SSA
CAF,2002,0.5702732,N,50,consumption,1,Central African Republic,SSA
SLE,2002,0.5746799,N,50,consumption,1,Sierra Leone,SSA
MOZ,2002,0.8825524,N,50,consumption,1,Mozambique,SSA
BDI,2002,0.9380837,N,50,consumption,1,Burundi,SSA
NER,2002,0.9624687,N,50,consumption,1,Niger,SSA
MDG,2002,1.048055,N,50,consumption,1,Madagascar,SSA
TZA,2002,1.05853,N,50,consumption,1,Tanzania,SSA
RWA,2002,1.193823,N,50,consumption,1,Rwanda,SSA
BFA,2002,1.25249,N,50,consumption,1,Burkina Faso,SSA
HTI,2002,1.332293,N,50,income,1,Haiti,LAC
TCD,2002,1.342202,N,50,consumption,1,Chad,SSA
GMB,2002,1.370827,N,50,consumption,1,Gambia,SSA
MWI,2002,1.376134,N,50,consumption,1,Malawi,SSA
MMR,2002,1.427771,N,50,consumption,1,Myanmar,EAP
PNG,2002,1.467077,N,50,consumption,1,Papua New Guinea,EAP
UGA,2002,1.547455,N,50,consumption,1,Uganda,SSA
NGA,2002,1.58593,N,50,consumption,2,Nigeria,SSA
MLI,2002,1.604612,N,50,consumption,2,Mali,SSA
COG,2002,1.672629,N,50,consumption,2,Congo,SSA
GNB,2002,1.717125,N,50,consumption,2,Guinea-Bissau,SSA
UZB,2002,1.734335,N,50,consumption,2,Uzbekistan,ECA
LBR,2002,1.761609,N,50,consumption,2,Liberia,SSA
ETH,2002,1.8132490000000001,N,50,consumption,2,Ethiopia,SSA
TGO,2002,1.821253,N,50,consumption,2,Togo,SSA
SEN,2002,1.892811,N,50,consumption,2,Senegal,SSA
SLB,2002,1.89549,N,50,consumption,2,Solomon Islands,EAP
BEN,2002,1.92338,N,50,consumption,2,Benin,SSA
CHN,2002,1.946448,A,50,consumption,2,China,EAP
CHN,2002,1.946448,R,50,consumption,2,China,EAP
SWZ,2002,1.960701,N,50,consumption,2,Eswatini,SSA
IND,2002,1.993559,A,50,consumption,2,India,SAS
IND,2002,1.993559,R,50,consumption,2,India,SAS
NPL,2002,2.070015,N,50,consumption,2,Nepal,SAS
LSO,2002,2.120401,N,50,consumption,3,Lesotho,SSA
GIN,2002,2.173743,N,50,consumption,3,Guinea,SSA
TLS,2002,2.230591,N,50,consumption,3,Timor-Leste,EAP
VNM,2002,2.261875,N,50,consumption,3,Vietnam,EAP
LAO,2002,2.304633,N,50,consumption,3,Lao People's Democratic Republic,EAP
ZMB,2002,2.331634,N,50,consumption,3,Zambia,SSA
BGD,2002,2.332207,N,50,consumption,3,Bangladesh,SAS
TKM,2002,2.381661,N,50,consumption,3,Turkmenistan,ECA
PAK,2002,2.385428,N,50,consumption,3,Pakistan,SAS
IDN,2002,2.445421,A,50,consumption,3,Indonesia,EAP
IDN,2002,2.445421,R,50,consumption,3,Indonesia,EAP
KGZ,2002,2.474898,N,50,consumption,3,Kyrgyz Republic,ECA
NAM,2002,2.498455,N,50,consumption,3,Namibia,SSA
LCA,2002,2.552546,N,50,income,3,St. Lucia,LAC
KEN,2002,2.56819,N,50,consumption,3,Kenya,SSA
TJK,2002,2.611782,N,50,consumption,3,Tajikistan,ECA
SDN,2002,2.661314,N,50,consumption,3,Sudan,SSA
IND,2002,2.736226,U,50,consumption,4,India,SAS
GHA,2002,2.753037,N,50,consumption,4,Ghana,SSA
CIV,2002,2.787645,N,50,consumption,4,Cote d'Ivoire,SSA
AGO,2002,2.870025,N,50,consumption,4,Angola,SSA
CMR,2002,2.94276,N,50,consumption,4,Cameroon,SSA
BTN,2002,2.998099,N,50,consumption,4,Bhutan,SAS
VUT,2002,3.162608,N,50,consumption,4,Vanuatu,EAP
ZAF,2002,3.237131,N,50,consumption,4,South Africa,SSA
IDN,2002,3.333246,U,50,consumption,4,Indonesia,EAP
DJI,2002,3.33646,N,50,consumption,4,Djibouti,MNA
MRT,2002,3.351806,N,50,consumption,4,Mauritania,SSA
ARM,2002,3.463285,N,50,consumption,4,Armenia,ECA
MDA,2002,3.543813,N,50,consumption,4,Moldova,ECA
PHL,2002,3.665291,N,50,consumption,4,Philippines,EAP
NIC,2002,3.713587,N,50,consumption,4,Nicaragua,LAC
LKA,2002,3.895698,N,50,consumption,4,Sri Lanka,SAS
BWA,2002,4.079238,N,50,consumption,4,Botswana,SSA
HND,2002,4.097763,N,50,income,5,Honduras,LAC
COM,2002,4.099942,N,50,consumption,5,Comoros,SSA
CPV,2002,4.106398,N,50,consumption,5,Cabo Verde,SSA
KIR,2002,4.186079,N,50,consumption,5,Kiribati,EAP
ZWE,2002,4.212032,N,50,consumption,5,Zimbabwe,SSA
MNG,2002,4.228705,N,50,consumption,5,Mongolia,EAP
EGY,2002,4.338859,N,50,consumption,5,Egypt,MNA
BOL,2002,4.34814,N,50,income,5,Bolivia,LAC
MDV,2002,4.368807,N,50,consumption,5,Maldives,SAS
GEO,2002,4.490687,N,50,consumption,5,Georgia,ECA
ECU,2002,4.600926,N,50,income,5,Ecuador,LAC
XKX,2002,4.645951,N,50,consumption,5,Kosovo,ECA
IRQ,2002,4.711091,N,50,consumption,5,Iraq,MNA
CHN,2002,4.74548,U,50,consumption,5,China,EAP
VEN,2002,4.764287,N,50,income,5,Venezuela,LAC
SUR,2002,4.791583,N,50,income,5,Suriname,LAC
KAZ,2002,4.806212,N,50,consumption,5,Kazakhstan,ECA
MAR,2002,4.849977,N,50,consumption,6,Morocco,MNA
YEM,2002,4.892413,N,50,consumption,6,Yemen,MNA
GAB,2002,5.009162,N,50,consumption,6,Gabon,SSA
COL,2002,5.051512,N,50,income,6,Colombia,LAC
DZA,2002,5.161186,N,50,consumption,6,Algeria,MNA
ROU,2002,5.178601,N,50,consumption,6,Romania,ECA
SYR,2002,5.289034,N,50,consumption,6,Syrian Arab Republic,MNA
FSM,2002,5.317399,N,50,consumption,6,Micronesia,EAP
PER,2002,5.401323,N,50,income,6,Peru,LAC
ALB,2002,5.540817,N,50,consumption,6,Albania,ECA
ARG,2002,5.546603,U,50,income,6,Argentina,LAC
TUN,2002,5.624182,N,50,consumption,6,Tunisia,MNA
GUY,2002,5.836805,N,50,income,6,Guyana,LAC
SLV,2002,5.908096,N,50,income,6,El Salvador,LAC
UKR,2002,5.933797,N,50,consumption,6,Ukraine,ECA
PRY,2002,6.025403,N,50,income,6,Paraguay,LAC
BLR,2002,6.062045,N,50,consumption,6,Belarus,ECA
BLZ,2002,6.088098,N,50,income,7,Belize,LAC
FJI,2002,6.172683,N,50,consumption,7,Fiji,EAP
MEX,2002,6.235798,N,50,consumption,7,Mexico,LAC
GTM,2002,6.23946,N,50,income,7,Guatemala,LAC
TUV,2002,6.307304,N,50,consumption,7,Tuvalu,EAP
THA,2002,6.5616,N,50,consumption,7,Thailand,EAP
WSM,2002,6.642344,N,50,consumption,7,Samoa,EAP
PSE,2002,6.721708,N,50,consumption,7,West Bank and Gaza,MNA
JOR,2002,6.857911,N,50,consumption,7,Jordan,MNA
BRA,2002,7.053326,N,50,income,7,Brazil,LAC
MUS,2002,7.156357,N,50,consumption,7,Mauritius,SSA
TUR,2002,7.427264,N,50,consumption,7,Turkey,ECA
AZE,2002,7.545692,N,50,consumption,7,Azerbaijan,ECA
JAM,2002,7.618019,N,50,consumption,7,Jamaica,LAC
PAN,2002,7.739021,N,50,income,7,Panama,LAC
RUS,2002,8.259236,N,50,consumption,7,Russian Federation,ECA
TON,2002,8.32573,N,50,consumption,7,Tonga,EAP
DOM,2002,8.449422,N,50,income,8,Dominican Republic,LAC
LTU,2002,8.470116,N,50,consumption,8,Lithuania,ECA
CHL,2002,8.477465,N,50,income,8,Chile,LAC
IRN,2002,8.675999,N,50,consumption,8,Iran,MNA
MKD,2002,8.742213,N,50,consumption,8,North Macedonia,ECA
EST,2002,8.870603,N,50,consumption,8,Estonia,ECA
BGR,2002,8.90262,N,50,consumption,8,Bulgaria,ECA
MNE,2002,9.760682,N,50,consumption,8,Montenegro,ECA
LVA,2002,10.18489,N,50,consumption,8,Latvia,ECA
CRI,2002,10.20168,N,50,income,8,Costa Rica,LAC
MYS,2002,10.71128,N,50,income,8,Malaysia,EAP
POL,2002,10.7143,N,50,consumption,8,Poland,ECA
SRB,2002,11.30463,N,50,consumption,8,Serbia,ECA
BIH,2002,12.31671,N,50,consumption,8,Bosnia and Herzegovina,ECA
SYC,2002,12.7819,N,50,consumption,8,Seychelles,SSA
HUN,2002,13.03954,N,50,consumption,8,Hungary,ECA
TTO,2002,13.07811,N,50,income,8,Trinidad and Tobago,LAC
URY,2002,13.35928,N,50,income,9,Uruguay,LAC
SVK,2002,14.83374,N,50,income,9,Slovak Republic,ECA
LBN,2002,17.17255,N,50,consumption,9,Lebanon,MNA
CZE,2002,19.26246,N,50,income,9,Czech Republic,ECA
HRV,2002,19.31225,N,50,consumption,9,Croatia,ECA
PRT,2002,20.71375,N,50,income,9,Portugal,OHI
SVN,2002,21.1497,N,50,consumption,9,Slovenia,ECA
ISR,2002,21.46265,N,50,income,9,Israel,OHI
GRC,2002,25.04245,N,50,income,9,Greece,OHI
MLT,2002,26.0201,N,50,income,9,Malta,OHI
KOR,2002,28.72508,N,50,income,9,Korea,OHI
ESP,2002,29.95669,N,50,income,9,Spain,OHI
CYP,2002,31.51178,N,50,income,9,Cyprus,OHI
AUS,2002,31.76193,N,50,income,9,Australia,OHI
GBR,2002,32.89935,N,50,income,9,United Kingdom,OHI
JPN,2002,33.10006,N,50,income,9,Japan,OHI
ITA,2002,33.17182,N,50,income,9,Italy,OHI
IRL,2002,34.79979,N,50,income,10,Ireland,OHI
FIN,2002,34.8237,N,50,income,10,Finland,OHI
SWE,2002,35.84589,N,50,income,10,Sweden,OHI
FRA,2002,35.89815,N,50,income,10,France,OHI
ISL,2002,37.38006,N,50,income,10,Iceland,OHI
TWN,2002,38.61972,N,50,income,10,,
BEL,2002,39.29172,N,50,income,10,Belgium,OHI
CAN,2002,40.71448,N,50,income,10,Canada,OHI
NLD,2002,40.95225,N,50,income,10,Netherlands,OHI
AUT,2002,41.91467,N,50,income,10,Austria,OHI
DEU,2002,42.51414,N,50,income,10,Germany,OHI
DNK,2002,42.92662,N,50,income,10,Denmark,OHI
NOR,2002,42.93837,N,50,income,10,Norway,OHI
USA,2002,48.81063,N,50,income,10,United States,OHI
CHE,2002,53.42828,N,50,income,10,Switzerland,OHI
LUX,2002,58.3135,N,50,income,10,Luxembourg,OHI
ARE,2002,185.6049,N,50,income,10,,
COD,2002,0.5898668,N,60,consumption,1,Congo,SSA
CAF,2002,0.7809191,N,60,consumption,1,Central African Republic,SSA
SLE,2002,0.9144921,N,60,consumption,1,Sierra Leone,SSA
MOZ,2002,1.085883,N,60,consumption,1,Mozambique,SSA
BDI,2002,1.101245,N,60,consumption,1,Burundi,SSA
NER,2002,1.131332,N,60,consumption,1,Niger,SSA
TZA,2002,1.262694,N,60,consumption,1,Tanzania,SSA
MDG,2002,1.274369,N,60,consumption,1,Madagascar,SSA
RWA,2002,1.433518,N,60,consumption,1,Rwanda,SSA
BFA,2002,1.459192,N,60,consumption,1,Burkina Faso,SSA
MWI,2002,1.619471,N,60,consumption,1,Malawi,SSA
TCD,2002,1.625083,N,60,consumption,1,Chad,SSA
MMR,2002,1.670149,N,60,consumption,1,Myanmar,EAP
GMB,2002,1.687657,N,60,consumption,1,Gambia,SSA
HTI,2002,1.692847,N,60,income,1,Haiti,LAC
PNG,2002,1.827059,N,60,consumption,1,Papua New Guinea,EAP
UGA,2002,1.831107,N,60,consumption,1,Uganda,SSA
MLI,2002,1.945472,N,60,consumption,2,Mali,SSA
UZB,2002,1.960524,N,60,consumption,2,Uzbekistan,ECA
NGA,2002,1.993632,N,60,consumption,2,Nigeria,SSA
GNB,2002,2.00342,N,60,consumption,2,Guinea-Bissau,SSA
LBR,2002,2.020723,N,60,consumption,2,Liberia,SSA
ETH,2002,2.033349,N,60,consumption,2,Ethiopia,SSA
COG,2002,2.057999,N,60,consumption,2,Congo,SSA
TGO,2002,2.188339,N,60,consumption,2,Togo,SSA
IND,2002,2.232954,A,60,consumption,2,India,SAS
IND,2002,2.232954,R,60,consumption,2,India,SAS
BEN,2002,2.245344,N,60,consumption,2,Benin,SSA
SEN,2002,2.271275,N,60,consumption,2,Senegal,SSA
CHN,2002,2.273148,A,60,consumption,2,China,EAP
CHN,2002,2.273148,R,60,consumption,2,China,EAP
SLB,2002,2.303884,N,60,consumption,2,Solomon Islands,EAP
NPL,2002,2.373246,N,60,consumption,2,Nepal,SAS
SWZ,2002,2.386934,N,60,consumption,2,Eswatini,SSA
LAO,2002,2.59277,N,60,consumption,3,Lao People's Democratic Republic,EAP
TLS,2002,2.618183,N,60,consumption,3,Timor-Leste,EAP
VNM,2002,2.648643,N,60,consumption,3,Vietnam,EAP
BGD,2002,2.650852,N,60,consumption,3,Bangladesh,SAS
GIN,2002,2.65514,N,60,consumption,3,Guinea,SSA
PAK,2002,2.696471,N,60,consumption,3,Pakistan,SAS
IDN,2002,2.725226,A,60,consumption,3,Indonesia,EAP
IDN,2002,2.725226,R,60,consumption,3,Indonesia,EAP
TKM,2002,2.845011,N,60,consumption,3,Turkmenistan,ECA
KGZ,2002,2.883541,N,60,consumption,3,Kyrgyz Republic,ECA
ZMB,2002,2.904795,N,60,consumption,3,Zambia,SSA
TJK,2002,2.98901,N,60,consumption,3,Tajikistan,ECA
LCA,2002,3.064682,N,60,income,3,St. Lucia,LAC
LSO,2002,3.086456,N,60,consumption,3,Lesotho,SSA
KEN,2002,3.107671,N,60,consumption,3,Kenya,SSA
NAM,2002,3.122934,N,60,consumption,3,Namibia,SSA
SDN,2002,3.134537,N,60,consumption,3,Sudan,SSA
IND,2002,3.151581,U,60,consumption,4,India,SAS
GHA,2002,3.303378,N,60,consumption,4,Ghana,SSA
CIV,2002,3.322236,N,60,consumption,4,Cote d'Ivoire,SSA
CMR,2002,3.502083,N,60,consumption,4,Cameroon,SSA
AGO,2002,3.564419,N,60,consumption,4,Angola,SSA
BTN,2002,3.597297,N,60,consumption,4,Bhutan,SAS
VUT,2002,3.656079,N,60,consumption,4,Vanuatu,EAP
IDN,2002,3.864278,U,60,consumption,4,Indonesia,EAP
ARM,2002,3.949388,N,60,consumption,4,Armenia,ECA
DJI,2002,3.986332,N,60,consumption,4,Djibouti,MNA
MRT,2002,4.021064,N,60,consumption,4,Mauritania,SSA
MDA,2002,4.174897,N,60,consumption,4,Moldova,ECA
ZAF,2002,4.359571,N,60,consumption,4,South Africa,SSA
PHL,2002,4.410239,N,60,consumption,4,Philippines,EAP
NIC,2002,4.428181,N,60,consumption,4,Nicaragua,LAC
LKA,2002,4.614568,N,60,consumption,4,Sri Lanka,SAS
KIR,2002,4.868392,N,60,consumption,4,Kiribati,EAP
EGY,2002,4.902959,N,60,consumption,5,Egypt,MNA
MNG,2002,4.913856,N,60,consumption,5,Mongolia,EAP
COM,2002,4.973692,N,60,consumption,5,Comoros,SSA
MDV,2002,5.032608,N,60,consumption,5,Maldives,SAS
ZWE,2002,5.092066,N,60,consumption,5,Zimbabwe,SSA
CPV,2002,5.1156180000000004,N,60,consumption,5,Cabo Verde,SSA
BWA,2002,5.212051,N,60,consumption,5,Botswana,SSA
GEO,2002,5.257456,N,60,consumption,5,Georgia,ECA
IRQ,2002,5.299727,N,60,consumption,5,Iraq,MNA
XKX,2002,5.339437,N,60,consumption,5,Kosovo,ECA
HND,2002,5.356323,N,60,income,5,Honduras,LAC
CHN,2002,5.482432,U,60,consumption,5,China,EAP
BOL,2002,5.60025,N,60,income,5,Bolivia,LAC
KAZ,2002,5.626399,N,60,consumption,5,Kazakhstan,ECA
MAR,2002,5.736239,N,60,consumption,5,Morocco,MNA
YEM,2002,5.758437,N,60,consumption,5,Yemen,MNA
ECU,2002,5.763265,N,60,income,5,Ecuador,LAC
ROU,2002,5.878005,N,60,consumption,6,Romania,ECA
VEN,2002,5.973736,N,60,income,6,Venezuela,LAC
GAB,2002,6.004387,N,60,consumption,6,Gabon,SSA
DZA,2002,6.038327,N,60,consumption,6,Algeria,MNA
SUR,2002,6.093888,N,60,income,6,Suriname,LAC
SYR,2002,6.127338,N,60,consumption,6,Syrian Arab Republic,MNA
FSM,2002,6.234016,N,60,consumption,6,Micronesia,EAP
ALB,2002,6.350464,N,60,consumption,6,Albania,ECA
COL,2002,6.423851,N,60,income,6,Colombia,LAC
TUN,2002,6.711215,N,60,consumption,6,Tunisia,MNA
PER,2002,6.716659,N,60,income,6,Peru,LAC
UKR,2002,6.7449,N,60,consumption,6,Ukraine,ECA
BLR,2002,6.898673,N,60,consumption,6,Belarus,ECA
GUY,2002,6.989481,N,60,income,6,Guyana,LAC
ARG,2002,7.077005,U,60,income,6,Argentina,LAC
TUV,2002,7.290214,N,60,consumption,6,Tuvalu,EAP
FJI,2002,7.307686,N,60,consumption,6,Fiji,EAP
SLV,2002,7.547233,N,60,income,7,El Salvador,LAC
GTM,2002,7.594231,N,60,income,7,Guatemala,LAC
BLZ,2002,7.6276,N,60,income,7,Belize,LAC
PRY,2002,7.636012,N,60,income,7,Paraguay,LAC
MEX,2002,7.645999,N,60,consumption,7,Mexico,LAC
WSM,2002,7.869803,N,60,consumption,7,Samoa,EAP
JOR,2002,7.898038,N,60,consumption,7,Jordan,MNA
PSE,2002,7.903349,N,60,consumption,7,West Bank and Gaza,MNA
THA,2002,7.908816,N,60,consumption,7,Thailand,EAP
MUS,2002,8.205388,N,60,consumption,7,Mauritius,SSA
AZE,2002,8.235392,N,60,consumption,7,Azerbaijan,ECA
TUR,2002,8.776618,N,60,consumption,7,Turkey,ECA
BRA,2002,9.198276,N,60,income,7,Brazil,LAC
JAM,2002,9.328415,N,60,consumption,7,Jamaica,LAC
LTU,2002,9.753547,N,60,consumption,7,Lithuania,ECA
RUS,2002,9.809744,N,60,consumption,7,Russian Federation,ECA
TON,2002,9.833086,N,60,consumption,7,Tonga,EAP
PAN,2002,10.16249,N,60,income,8,Panama,LAC
BGR,2002,10.24021,N,60,consumption,8,Bulgaria,ECA
MKD,2002,10.28072,N,60,consumption,8,North Macedonia,ECA
EST,2002,10.35771,N,60,consumption,8,Estonia,ECA
CHL,2002,10.50728,N,60,income,8,Chile,LAC
IRN,2002,10.55545,N,60,consumption,8,Iran,MNA
DOM,2002,10.68802,N,60,income,8,Dominican Republic,LAC
MNE,2002,11.03753,N,60,consumption,8,Montenegro,ECA
LVA,2002,11.77979,N,60,consumption,8,Latvia,ECA
POL,2002,12.43979,N,60,consumption,8,Poland,ECA
CRI,2002,12.83703,N,60,income,8,Costa Rica,LAC
SRB,2002,12.92712,N,60,consumption,8,Serbia,ECA
MYS,2002,13.2981,N,60,income,8,Malaysia,EAP
BIH,2002,13.98398,N,60,consumption,8,Bosnia and Herzegovina,ECA
HUN,2002,14.52357,N,60,consumption,8,Hungary,ECA
SYC,2002,15.03956,N,60,consumption,8,Seychelles,SSA
TTO,2002,15.64412,N,60,income,8,Trinidad and Tobago,LAC
SVK,2002,16.24801,N,60,income,9,Slovak Republic,ECA
URY,2002,16.50111,N,60,income,9,Uruguay,LAC
LBN,2002,19.68211,N,60,consumption,9,Lebanon,MNA
CZE,2002,21.01607,N,60,income,9,Czech Republic,ECA
HRV,2002,22.01198,N,60,consumption,9,Croatia,ECA
PRT,2002,24.03523,N,60,income,9,Portugal,OHI
SVN,2002,24.45378,N,60,consumption,9,Slovenia,ECA
ISR,2002,26.08295,N,60,income,9,Israel,OHI
GRC,2002,29.18376,N,60,income,9,Greece,OHI
MLT,2002,29.33704,N,60,income,9,Malta,OHI
KOR,2002,32.95361,N,60,income,9,Korea,OHI
ESP,2002,34.6674,N,60,income,9,Spain,OHI
CYP,2002,35.78199,N,60,income,9,Cyprus,OHI
AUS,2002,37.54116,N,60,income,9,Australia,OHI
JPN,2002,38.23737,N,60,income,9,Japan,OHI
GBR,2002,38.71449,N,60,income,9,United Kingdom,OHI
ITA,2002,38.77938,N,60,income,9,Italy,OHI
FIN,2002,38.94248,N,60,income,10,Finland,OHI
IRL,2002,39.94741,N,60,income,10,Ireland,OHI
SWE,2002,40.17912,N,60,income,10,Sweden,OHI
FRA,2002,40.95669,N,60,income,10,France,OHI
ISL,2002,41.49941,N,60,income,10,Iceland,OHI
BEL,2002,43.81007,N,60,income,10,Belgium,OHI
TWN,2002,44.20403,N,60,income,10,,
CAN,2002,46.5644,N,60,income,10,Canada,OHI
NLD,2002,46.96284,N,60,income,10,Netherlands,OHI
DNK,2002,47.43969,N,60,income,10,Denmark,OHI
AUT,2002,47.84239,N,60,income,10,Austria,OHI
NOR,2002,48.11474,N,60,income,10,Norway,OHI
DEU,2002,48.39241,N,60,income,10,Germany,OHI
USA,2002,57.69321,N,60,income,10,United States,OHI
CHE,2002,61.89229,N,60,income,10,Switzerland,OHI
LUX,2002,67.4222,N,60,income,10,Luxembourg,OHI
ARE,2002,220.4454,N,60,income,10,,
COD,2002,0.7261792,N,70,consumption,1,Congo,SSA
CAF,2002,1.09011,N,70,consumption,1,Central African Republic,SSA
BDI,2002,1.314612,N,70,consumption,1,Burundi,SSA
NER,2002,1.350942,N,70,consumption,1,Niger,SSA
SLE,2002,1.360933,N,70,consumption,1,Sierra Leone,SSA
